# AR,core_r,cool_r,PD,power,enrich,keff,ave_E,mass,q_dens
   1.00000,  21.50391,   0.62964,   1.17007, 114.27734,   0.87095,   0.65992,   0.97288, 147.98562,   3.65812
   1.00000,  43.96484,   0.82690,   1.38052,  83.57422,   0.62554,   1.23283,   0.75981,1988.77752,   0.31304
   1.00000,  21.85547,   0.88745,   1.33657, 161.15234,   0.58042,   0.74608,   0.86455, 229.39646,   4.91367
   1.00000,  43.33984,   0.94409,   1.21646, 145.44922,   0.25708,   0.67384,   0.65632,1402.06983,   0.56872
   1.00000,  22.83203,   0.74683,   1.52310,  81.23047,   0.46421,   0.79348,   0.79058, 324.16262,   2.17238
   1.00000,  23.30078,   0.75171,   1.40005, 114.39453,   0.79849,   0.97042,   0.90228, 303.41675,   2.87835
   1.00000,  20.95703,   0.67944,   1.12417,  98.10547,   0.70825,   0.49854,   0.96244, 114.12933,   3.39277
   1.00000,  40.68359,   0.96167,   1.31606, 157.98828,   0.60093,   1.12145,   0.76889,1431.91285,   0.74682
   1.00000,  20.44922,   0.74487,   1.44937, 155.41016,   0.42524,   0.65833,   0.81297, 217.08137,   5.78495
   1.00000,  41.81641,   0.92163,   1.36147,  89.31641,   0.62485,   1.19240,   0.76824,1668.06824,   0.38881
   1.00000,  12.08984,   0.92847,   1.10708, 109.70703,   0.35210,   0.16314,   1.07814,  20.26590,  19.76164
   1.00000,  22.20703,   0.63257,   1.23354,  91.42578,   0.81763,   0.76499,   0.94059, 196.01594,   2.65734
   1.00000,  49.23828,   0.76440,   1.31802, 158.57422,   0.36304,   0.96796,   0.65429,2542.16961,   0.42284
   1.00000,  21.69922,   0.55200,   1.27310, 138.41797,   0.67544,   0.71457,   0.90172, 199.41845,   4.31231
   1.00000,  28.69141,   0.88354,   1.52554, 133.96484,   0.74517,   1.15926,   0.84245, 645.12910,   1.80545
   1.00000,  15.44922,   0.81763,   1.44497, 124.70703,   0.26460,   0.38619,   0.84297,  93.22118,  10.76518
   1.00000,  14.55078,   0.68237,   1.57192, 180.13672,   0.51069,   0.57357,   0.91069,  87.20351,  18.61202
   1.00000,  40.60547,   0.66333,   1.23208, 164.19922,   0.84155,   1.15900,   0.85131,1194.84754,   0.78067
   1.00000,  23.57422,   0.63794,   1.29653,  87.79297,   0.77866,   0.86404,   0.90800, 268.12822,   2.13303
   1.00000,  38.53516,   0.98950,   1.17202, 158.45703,   0.41294,   0.74133,   0.74875, 863.43456,   0.88143
   1.00000,  33.06641,   0.51001,   1.53335,  92.01172,   0.32271,   0.83406,   0.66742, 990.77747,   0.81009
   1.00000,  40.48828,   0.87378,   1.27114, 117.32422,   0.69116,   1.13399,   0.80516,1297.19907,   0.56266
   1.00000,  21.50391,   0.79517,   1.31069,  99.86328,   0.73218,   0.80325,   0.91277, 209.19757,   3.19671
   1.00000,  37.59766,   0.96899,   1.58218, 133.14453,   0.59819,   1.23772,   0.75434,1518.15531,   0.79743
   1.00000,  42.01172,   0.53003,   1.37515, 165.72266,   0.43071,   1.00121,   0.69073,1716.07392,   0.71141
   1.00000,  43.37891,   0.81860,   1.50601, 135.48828,   0.89624,   1.48467,   0.84710,2191.18809,   0.52834
   1.00000,  14.66797,   0.52563,   1.40005, 163.26172,   0.70483,   0.59710,   0.98098,  75.45592,  16.46738
   1.00000,  46.30859,   0.76147,   1.34683, 197.36328,   0.25435,   0.79808,   0.61243,2214.23278,   0.63260
   1.00000,  39.47266,   0.98315,   1.29946, 109.47266,   0.32134,   0.80073,   0.67458,1270.56509,   0.56659
   1.00000,  21.03516,   0.76196,   1.39077, 150.95703,   0.28169,   0.50963,   0.77029, 220.64495,   5.16257
   1.00000,  19.94141,   0.87817,   1.36929, 115.80078,   0.66177,   0.76894,   0.90105, 182.84341,   4.64830
   1.00000,  33.96484,   0.70190,   1.25552, 173.57422,   0.44302,   0.80071,   0.75307, 739.08886,   1.41009
   1.00000,  36.23047,   0.95776,   1.56313, 110.52734,   0.41636,   1.02596,   0.69056,1339.31161,   0.73977
   1.00000,  41.66016,   0.51343,   1.26968, 164.78516,   0.21743,   0.61702,   0.62988,1399.74954,   0.72545
   1.00000,  28.88672,   0.70972,   1.47915, 190.68359,   0.88940,   1.21659,   0.88715, 630.52686,   2.51808
   1.00000,  35.95703,   0.69214,   1.18667, 177.67578,   0.79575,   0.97967,   0.86295, 731.90518,   1.21654
   1.00000,  22.20703,   0.77026,   1.46841, 154.35547,   0.34390,   0.63884,   0.76335, 283.59115,   4.48643
   1.00000,  46.34766,   0.72534,   1.30728, 197.59766,   0.39790,   0.96897,   0.67753,2080.30631,   0.63175
   1.00000,  49.98047,   0.81714,   1.26626,  99.27734,   0.39448,   0.96894,   0.67395,2414.09840,   0.25310
   1.00000,  42.20703,   0.88257,   1.48354, 151.42578,   0.69390,   1.32905,   0.78172,1977.55885,   0.64106
   1.00000,  19.47266,   0.60181,   1.16763, 138.76953,   0.41841,   0.39125,   0.90315, 108.85608,   5.98230
   1.00000,  31.11328,   0.89624,   1.16128, 150.95703,   0.82583,   0.87678,   0.90331, 437.14793,   1.59539
   1.00000,  39.04297,   0.64038,   1.23892, 109.58984,   0.58110,   0.96811,   0.77730,1079.38783,   0.58613
   1.00000,  34.55078,   0.92358,   1.47769, 120.13672,   0.38286,   0.92300,   0.69195,1078.93415,   0.92715
   1.00000,  15.44922,   0.55884,   1.44497, 104.66797,   0.26460,   0.37829,   0.84364,  92.96716,   9.03533
   1.00000,  37.28516,   0.99487,   1.19937,  95.41016,   0.77524,   1.03951,   0.85552, 851.95682,   0.58592
   1.00000,  20.03906,   0.97607,   1.50283,  83.86719,   0.63682,   0.84134,   0.87464, 215.57161,   3.31749
   1.00000,  42.01172,   0.53003,   1.56509, 128.80859,   0.33159,   0.97489,   0.63374,2084.83571,   0.55295
   1.00000,  44.00391,   0.95142,   1.34194, 197.36328,   0.86343,   1.36948,   0.84489,1888.87032,   0.73730
   1.00000,  39.27734,   0.71362,   1.41567, 193.14453,   0.55444,   1.12832,   0.74352,1480.63950,   1.01463
   1.00000,  37.87109,   0.55151,   1.37466, 158.92578,   0.82515,   1.26449,   0.83893,1256.72905,   0.93137
   1.00000,  19.66797,   0.93042,   1.38491, 196.19141,   0.63579,   0.75310,   0.89483, 179.22595,   8.20827
   1.00000,  26.81641,   0.80688,   1.18130, 158.92578,   0.56333,   0.67109,   0.85686, 299.18977,   2.62327
   1.00000,  47.91016,   0.69019,   1.25405,  86.03516,   0.85181,   1.30176,   0.83390,2067.23139,   0.24903
   1.00000,  24.27734,   0.82983,   1.19644, 148.14453,   0.25161,   0.40847,   0.78639, 232.67872,   3.29558
   1.00000,  39.00391,   0.91089,   1.45132, 161.50391,   0.78823,   1.33114,   0.82420,1511.18569,   0.86638
   1.00000,  28.22266,   0.75903,   1.55874, 112.51953,   0.87778,   1.24157,   0.88256, 630.30141,   1.59325
   1.00000,  35.64453,   0.60229,   1.12026, 139.23828,   0.35278,   0.51205,   0.76835, 549.50966,   0.97866
   1.00000,  34.31641,   0.51636,   1.33022, 199.58984,   0.75610,   1.11065,   0.83250, 874.41218,   1.57211
   1.00000,  38.30078,   0.81421,   1.30581, 129.39453,   0.71099,   1.15034,   0.81300,1172.20923,   0.73307
   1.00000,  31.19141,   0.61157,   1.54849, 112.05078,   0.37739,   0.88529,   0.69757, 843.02268,   1.17533
   1.00000,  31.93359,   0.72241,   1.23794, 132.79297,   0.31655,   0.62500,   0.72771, 590.17177,   1.29802
   1.00000,  42.05078,   0.82983,   1.19644,  97.63672,   0.25161,   0.62298,   0.66659,1209.13705,   0.41797
   1.00000,  13.49609,   0.98120,   1.56948, 197.48047,   0.61733,   0.59832,   0.96162,  69.56800,  25.57116
   1.00000,  42.51953,   0.57397,   1.53433, 122.36328,   0.69937,   1.35041,   0.77684,2110.12845,   0.50668
   1.00000,  31.34766,   0.78296,   1.11978, 134.43359,   0.82378,   0.76839,   0.90971, 375.29958,   1.38913
   1.00000,  38.76953,   0.80835,   1.20620,  88.61328,   0.67749,   1.00100,   0.81756, 974.22553,   0.48404
   1.00000,  16.19141,   0.54907,   1.57241, 168.88672,   0.81489,   0.81469,   0.96090, 120.04034,  12.66460
   1.00000,  49.08203,   0.95288,   1.25698, 198.30078,   0.82856,   1.32431,   0.82986,2244.65163,   0.53383
   1.00000,  11.81641,   0.99438,   1.17397, 185.76172,   0.82583,   0.35230,   1.12519,  25.06021,  35.83849
   1.00000,  26.85547,   0.88892,   1.40444, 122.36328,   0.41567,   0.78381,   0.75784, 467.59059,   2.01096
   1.00000,  47.53906,   0.90771,   1.44033,  89.96094,   0.54932,   1.25279,   0.71927,2704.05926,   0.26653
   1.00000,  13.37891,   0.94360,   1.38101, 105.48828,   0.22974,   0.28586,   0.89707,  56.12862,  14.02142
   1.00000,  48.84766,   0.89185,   1.53530, 114.39453,   0.42935,   1.17980,   0.66228,3209.82006,   0.31241
   1.00000,  18.37891,   0.66772,   1.32095, 194.90234,   0.77729,   0.72626,   0.95531, 132.68701,   9.99328
   1.00000,  49.86328,   0.88062,   1.23940, 132.20703,   0.57085,   1.11935,   0.74378,2259.79531,   0.33944
   1.00000,  47.75391,   0.90454,   1.57632,  96.11328,   0.35005,   1.07753,   0.62818,3096.60390,   0.28094
   1.00000,  25.05859,   0.50073,   1.51138, 153.41797,   0.23247,   0.56915,   0.68805, 423.05460,   3.10353
   1.00000,  24.39453,   0.64429,   1.51089,  82.98828,   0.68843,   0.99945,   0.84898, 390.85388,   1.81966
   1.00000,  30.64453,   0.66479,   1.51919,  95.29297,   0.62280,   1.10123,   0.79160, 780.61772,   1.05403
   1.00000,  45.91797,   0.74536,   1.22817, 174.51172,   0.59546,   1.06739,   0.76331,1713.81902,   0.57376
   1.00000,  18.10547,   0.59058,   1.19351, 125.87891,   0.26938,   0.30239,   0.87672,  95.15863,   6.75109
   1.00000,  48.49609,   0.82788,   1.38198, 108.30078,   0.30356,   0.92452,   0.62280,2674.46701,   0.30225
   1.00000,  35.25391,   0.69458,   1.32583, 141.69922,   0.53530,   0.97684,   0.76325, 944.42293,   1.02943
   1.00000,  13.88672,   0.90747,   1.33218,  96.23047,   0.24819,   0.29431,   0.90280,  58.44764,  11.43836
   1.00000,  11.69922,   0.88062,   1.34243, 199.12109,   0.57837,   0.39136,   1.03694,  35.50520,  39.58190
   1.00000,  24.94141,   0.81567,   1.59536,  97.63672,   0.49702,   0.91030,   0.77711, 447.08167,   2.00309
   1.00000,  40.72266,   0.83618,   1.40200, 165.01953,   0.83403,   1.34967,   0.83733,1624.81610,   0.77782
   1.00000,  36.03516,   0.58325,   1.30435, 115.91797,   0.37397,   0.80179,   0.70640, 970.32945,   0.78854
   1.00000,  29.66797,   0.89819,   1.50991,  85.21484,   0.71714,   1.15234,   0.82996, 703.73735,   1.03873
   1.00000,  30.99609,   0.76245,   1.16372, 145.80078,   0.66108,   0.77603,   0.85920, 434.93209,   1.55844
   1.00000,  17.79297,   0.53198,   1.19204, 113.33984,   0.79370,   0.54437,   0.99270,  89.72585,   6.40453
   1.00000,  36.15234,   0.92456,   1.36099, 152.01172,   0.59067,   1.08439,   0.77509,1077.19487,   1.02404
   1.00000,  23.33984,   0.67749,   1.46646,  85.44922,   0.37397,   0.69121,   0.76259, 328.32995,   2.13927
   1.00000,  27.87109,   0.67651,   1.20229, 131.85547,   0.30015,   0.50504,   0.76561, 357.05148,   1.93859
   1.00000,  33.18359,   0.93042,   1.22231, 181.54297,   0.46968,   0.78671,   0.77610, 638.90947,   1.58146
   1.00000,  29.47266,   0.93091,   1.29263, 154.35547,   0.45601,   0.78798,   0.77576, 522.07789,   1.91917
   1.00000,  14.19922,   0.70825,   1.42935, 145.91797,   0.89897,   0.69623,   1.02954,  71.06999,  16.22428
   1.00000,  15.13672,   0.54810,   1.39419, 152.48047,   0.82310,   0.67153,   0.99963,  82.34420,  13.99487
   1.00000,  14.98047,   0.62964,   1.32876, 114.27734,   0.65698,   0.54910,   0.97906,  72.73854,  10.82017
   1.00000,  15.44922,   0.81763,   1.44497, 104.66797,   0.26460,   0.38704,   0.84304,  93.22118,   9.03533
   1.00000,  46.30859,   0.76147,   1.46450, 187.16797,   0.61187,   1.30092,   0.74271,2561.31759,   0.59993
   1.00000,  49.08203,   0.66870,   1.25747, 182.48047,   0.70483,   1.22175,   0.78482,2238.58110,   0.49125
   1.00000,  13.37891,   0.93433,   1.28726,  88.37891,   0.75063,   0.50982,   1.04301,  48.34557,  11.74726
   1.00000,  23.18359,   0.80542,   1.41714, 151.54297,   0.64468,   0.88428,   0.85728, 305.26623,   3.87118
   1.00000,  12.05078,   0.95483,   1.47817, 118.14453,   0.77661,   0.57329,   1.04458,  45.80762,  21.48910
   1.00000,  40.17578,   0.63452,   1.46987, 116.26953,   0.82788,   1.37283,   0.83057,1679.58317,   0.57072
   1.00000,  32.01172,   0.57202,   1.19009, 158.80859,   0.50659,   0.71317,   0.80052, 520.16726,   1.54098
   1.00000,  34.47266,   0.83765,   1.23452, 184.47266,   0.58384,   0.90878,   0.80115, 737.63719,   1.43337
   1.00000,  24.31641,   0.64136,   1.45522, 169.58984,   0.23110,   0.53888,   0.70344, 366.88240,   3.75450
   1.00000,  18.22266,   0.75952,   1.31265, 120.72266,   0.86821,   0.76508,   0.98060, 127.68258,   6.35044
   1.00000,  43.84766,   0.54712,   1.30044, 129.39453,   0.51685,   1.04340,   0.72660,1734.42090,   0.48857
   1.00000,  49.35547,   0.58960,   1.30288, 123.65234,   0.62417,   1.20634,   0.75037,2486.89250,   0.32738
   1.00000,  36.03516,   0.69946,   1.45327, 195.95703,   0.89419,   1.34390,   0.86398,1192.29574,   1.33300
   1.00000,  40.64453,   0.78979,   1.43276, 184.23828,   0.79028,   1.34077,   0.82085,1674.49660,   0.87342
   1.00000,  21.19141,   0.73657,   1.17349,  82.05078,   0.55239,   0.52600,   0.90981, 143.69761,   2.74444
   1.00000,  24.90234,   0.62769,   1.14175, 118.26172,   0.71851,   0.61835,   0.91932, 206.48035,   2.43766
   1.00000,  30.29297,   0.81226,   1.28579, 138.06641,   0.74995,   1.01066,   0.86120, 558.94176,   1.58093
   1.00000,  43.88672,   0.78247,   1.25356, 186.23047,   0.77319,   1.20925,   0.82211,1589.53733,   0.70130
   1.00000,  18.22266,   0.71753,   1.31265, 120.72266,   0.86821,   0.76269,   0.98051, 127.61390,   6.35044
   1.00000,  25.01953,   0.73022,   1.12808, 144.86328,   0.73560,   0.61497,   0.92841, 198.04665,   2.94423
   1.00000,  47.59766,   0.70483,   1.57290, 123.18359,   0.32065,   1.02527,   0.61483,3055.08674,   0.36362
   1.00000,  12.40234,   0.72144,   1.37661, 170.76172,   0.41226,   0.35555,   0.97241,  44.36673,  28.49245
   1.00000,  21.23047,   0.52026,   1.46694,  82.75391,   0.63032,   0.83484,   0.86223, 246.72879,   2.75271
   1.00000,  15.25391,   0.74829,   1.17007,  81.69922,   0.39380,   0.30351,   0.96960,  52.98728,   7.32697
   1.00000,  15.37109,   0.70776,   1.17104, 199.35547,   0.78140,   0.44890,   1.03795,  54.34696,  17.47287
   1.00000,  32.79297,   0.80005,   1.39224, 191.38672,   0.43140,   0.89855,   0.72860, 837.85575,   1.72751
   1.00000,  18.18359,   0.99292,   1.53481, 150.48828,   0.73218,   0.84864,   0.91967, 165.57954,   7.96735
   1.00000,  21.28906,   0.96045,   1.42178, 185.11719,   0.33604,   0.59141,   0.77864, 237.90645,   6.10699
   1.00000,  34.66797,   0.77563,   1.20522, 151.42578,   0.78208,   0.99512,   0.86305, 694.28934,   1.15682
   1.00000,  25.80078,   0.82300,   1.11880, 198.88672,   0.70757,   0.60679,   0.92190, 208.47777,   3.68602
   1.00000,  37.28516,   0.52124,   1.19937,  95.41016,   0.77524,   0.98281,   0.84351, 843.60000,   0.58592
   1.00000,  47.79297,   0.61255,   1.20474, 116.38672,   0.69390,   1.10780,   0.78927,1810.04393,   0.33936
   1.00000,  33.10547,   0.52808,   1.13101, 110.87891,   0.53188,   0.61459,   0.82163, 461.09502,   0.97275
   1.00000,  41.03516,   0.63550,   1.52749, 184.12109,   0.49087,   1.15007,   0.70491,1887.16959,   0.84817
   1.00000,  48.22266,   0.59253,   1.43765, 173.80859,   0.34321,   1.00064,   0.63273,2806.04370,   0.49336
   1.00000,  22.98828,   0.84253,   1.55239, 139.82422,   0.82241,   1.06997,   0.89788, 339.10515,   3.66364
   1.00000,  47.83203,   0.80933,   1.58560, 126.23047,   0.55171,   1.31598,   0.71105,3131.49051,   0.36716
   1.00000,  21.50391,   0.79517,   1.31069,  99.86328,   0.80942,   0.84654,   0.93289, 209.19757,   3.19671
   1.00000,  42.75391,   0.70776,   1.27944, 170.52734,   0.36782,   0.86535,   0.68260,1549.80702,   0.69457
   1.00000,  45.91797,   0.53979,   1.41860,  96.46484,   0.52026,   1.17056,   0.70984,2368.44546,   0.31715
   1.00000,  28.18359,   0.61792,   1.15981, 180.48828,   0.55718,   0.63245,   0.85086, 321.07088,   2.56632
   1.00000,  24.00391,   0.97339,   1.23501, 146.50391,   0.82720,   0.84664,   0.93220, 249.71592,   3.37173
   1.00000,  10.17578,   0.99438,   1.17251, 152.71484,   0.31245,   0.14919,   1.10219,  15.92594,  46.13476
   1.00000,  37.32422,   0.65894,   1.47524,  99.74609,   0.31519,   0.86597,   0.65219,1354.28543,   0.61062
   1.00000,  30.41016,   0.52905,   1.16274, 144.74609,   0.57769,   0.67194,   0.83677, 406.23341,   1.63833
   1.00000,  27.55859,   0.96948,   1.17495, 175.91797,   0.45874,   0.61447,   0.82660, 318.84586,   2.67540
   1.00000,  47.32422,   0.96655,   1.10024, 138.53516,   0.49019,   0.75210,   0.77004,1172.17426,   0.41606
   1.00000,  26.46484,   0.95093,   1.51284,  85.33203,   0.74927,   1.10316,   0.85700, 500.94079,   1.46539
   1.00000,  15.25391,   0.74829,   1.57583, 103.61328,   0.39380,   0.52640,   0.86400, 100.80565,   9.29227
   1.00000,  43.73047,   0.89429,   1.31069, 193.02734,   0.63511,   1.18161,   0.77197,1761.08986,   0.73471
   1.00000,  29.35547,   0.55396,   1.52896, 145.44922,   0.55718,   1.02079,   0.77366, 691.11218,   1.83018
   1.00000,  14.35547,   0.98267,   1.34146, 100.44922,   0.46968,   0.45079,   0.94658,  65.54707,  10.80798
   1.00000,  29.35547,   0.83960,   1.36782,  84.62891,   0.27417,   0.64685,   0.69532, 581.91159,   1.06488
   1.00000,  11.81641,   0.61011,   1.23647, 179.31641,   0.44985,   0.26702,   1.04107,  29.72626,  34.59501
   1.00000,  24.19922,   0.94946,   1.55435, 175.91797,   0.72397,   1.04626,   0.86024, 396.37367,   3.95145
   1.00000,  27.67578,   0.54077,   1.31362, 153.76953,   0.78413,   0.97704,   0.87597, 446.38154,   2.30898
   1.00000,  30.87891,   0.96558,   1.31851,  97.40234,   0.44438,   0.82844,   0.75768, 628.70940,   1.05301
   1.00000,  27.59766,   0.84399,   1.45718, 103.14453,   0.31997,   0.71980,   0.70967, 538.38541,   1.56199
   1.00000,  20.29297,   0.81323,   1.37710, 168.06641,   0.55923,   0.71618,   0.86743, 194.65348,   6.40168
   1.00000,  15.13672,   0.64087,   1.39419, 152.48047,   0.88257,   0.70532,   1.01403,  82.46394,  13.99487
   1.00000,  16.69922,   0.91821,   1.29702, 188.45703,   0.58794,   0.55823,   0.94143,  95.72808,  12.88172
   1.00000,  16.19141,   0.85229,   1.48110, 192.44141,   0.61392,   0.67104,   0.92116, 111.36149,  14.43094
   1.00000,  29.82422,   0.81030,   1.13149, 107.24609,   0.23931,   0.39407,   0.76820, 341.32775,   1.28684
   1.00000,  10.52734,   0.60425,   1.21255, 159.39453,   0.48882,   0.22366,   1.09994,  19.76487,  43.48782
   1.00000,  12.75391,   0.58276,   1.18813,  97.75391,   0.89282,   0.40776,   1.10382,  32.70892,  14.99872
   1.00000,  27.79297,   0.78101,   1.56704, 143.33984,   0.77798,   1.17566,   0.85410, 605.86803,   2.12526
   1.00000,  31.38672,   0.95483,   1.32290, 183.18359,   0.67065,   1.02597,   0.82751, 665.02341,   1.88581
   1.00000,  10.72266,   0.96118,   1.52749,  83.10547,   0.30903,   0.30028,   0.97134,  33.74205,  21.45715
   1.00000,  39.31641,   0.70386,   1.39272,  81.81641,   0.55308,   1.11179,   0.74539,1443.46741,   0.42852
   1.00000,  23.61328,   0.50659,   1.15396, 190.44922,   0.46147,   0.45794,   0.86866, 183.84329,   4.60427
   1.00000,  47.28516,   0.61987,   1.32437, 142.87109,   0.60024,   1.19090,   0.74515,2270.75396,   0.43015
   1.00000,  27.36328,   0.97437,   1.33315, 124.70703,   0.80396,   1.03271,   0.88678, 448.08033,   1.93748
   1.00000,  41.34766,   0.53784,   1.32046,  92.59766,   0.83540,   1.26757,   0.83538,1505.88915,   0.41696
   1.00000,  13.84766,   0.94409,   1.10171, 111.93359,   0.35415,   0.19300,   1.03284,  29.59415,  13.41780
   1.00000,  30.03906,   0.85107,   1.12783, 104.96094,   0.66416,   0.69205,   0.87997, 343.42245,   1.23259
   1.00000,  42.51953,   0.57397,   1.53433, 122.36328,   0.86685,   1.45934,   0.83440,2110.12845,   0.50668
   1.00000,  44.23828,   0.66968,   1.29409, 167.83203,   0.45054,   0.98899,   0.70538,1764.81545,   0.61706
